catégorie	lemme	relation	catégorie	lemme	compte	IM
VERB	décider	de	VERB	mettre	4	6.246510739508851
VERB	avoir	obj	NOUN	colère	1	0.7283695095471943
VERB	présenter	obj	NOUN	mesure	1	5.4909138924451515
VERB	échanger	avec	NOUN	agriculteur	4	7.793848784754548
VERB	rendre	nsubj	NOUN	président	2	4.721926625228419
VERB	rendre	sur	NOUN	péage	2	11.090619187451704
VERB	avoir	obj	NOUN	état	1	1.7283695095471943
VERB	réagir	nsubj	NOUN	président	1	4.496366924813288
VERB	renouer	obj	NOUN	pacte	1	14.03145711498356
VERB	renouer	obj	NOUN	président	1	8.159331937535718
VERB	condamner	obj	NOUN	forme	1	7.774069272290908
VERB	arriver	nsubj	NOUN	type	1	8.887527322074192
VERB	jouer	obj	NOUN	carte	1	8.707812547507176
VERB	jouer	nsubj	NOUN	président	1	6.93693951619927
VERB	confronter	au	NOUN	malaise	1	14.101846442874958
VERB	confronter	à	NOUN	genre	1	11.320486729350298
VERB	connaître	obj	NOUN	longévité	1	10.68568227814183
VERB	endommager	nsubj	NOUN	hélicoptère	1	13.723334819621227
NOUN	robot	nmod	NOUN	vol	1	11.915979897563624
VERB	déployer	avec	NOUN	rover	1	17.42377453776232
VERB	voler	de	NOUN	façon	1	12.446494614262404
VERB	voler	dans	NOUN	atmosphère	1	13.42377453776232
VERB	permettre	à	NOUN	ingénieur	1	10.299653225933133
VERB	mettre	obj	NOUN	politique	1	2.6695916485754405
VERB	entreprendre	obj	NOUN	réforme	1	12.54113148840048
VERB	promouvoir	obj	NOUN	dialogue	1	10.166386695069669
VERB	multiplier	obj	NOUN	visite	1	7.798522316015447
VERB	rencontrer	obj	NOUN	ayatollah	1	13.779918347987595
VERB	devenir	obj	NOUN	état	1	4.4135961337417795
VERB	démissionner	nsubj	NOUN	prédécesseur	1	14.03145711498356
VERB	déplacer	nsubj	NOUN	pape	1	11.668887035598852
VERB	parler	nsubj	NOUN	média	1	8.962295090476164
VERB	devenir	à	VERB	rendre	1	7.931921441432645
VERB	remplacer	dans	NOUN	contexte	1	13.869185686084682
VERB	démissionner	de	NOUN	fonction	1	10.900212581705308
VERB	arriver	depuis	NOUN	siècle	1	13.048735106415394
VERB	souhaiter	dès	NOUN	élection	1	12.066222533144236
VERB	avoir	au	NOUN	niveau	1	8.667218215238233
VERB	avoir	avec	NOUN	islam	1	14.779918347987595
VERB	devenir	par	NOUN	exemple	1	13.516883942153802
VERB	passer	en	NOUN	juillet	1	9.53351026074121
VERB	passer	après	NOUN	opération	1	10.005922022876423
VERB	déplacer	depuis	NOUN	mai	1	12.253849536320008
VERB	déplacer	en	NOUN	fauteuil	1	14.964342919125023
VERB	hospitaliser	pour	NOUN	infection	1	16.616419615704714
VERB	vouloir	obj	NOUN	bénédiction	1	11.379380418403866
VERB	vouloir	nsubj	NOUN	pape	1	7.619643516579002
VERB	refuser	de	NOUN	couple	1	8.172292127142107
VERB	bloquer	obj	NOUN	a64	1	9.209455416961553
VERB	bloquer	dans	NOUN	attente	1	9.92791951087515
VERB	saluer	obj	NOUN	admirable	1	13.964342919125023
VERB	saluer	nsubj	NOUN	maire	2	8.408359485375632
VERB	aider	par	NOUN	policier	1	10.805389035503714
VERB	accoucher	dans	NOUN	voiture	1	10.057452323516504
VERB	mettre	au	NOUN	niveau	2	7.859863293180629
VERB	mettre	de	NOUN	péage	1	10.412547282339066
VERB	demander	obj	NOUN	compagnon	1	9.621258172641097
VERB	demander	nsubj	NOUN	agriculteur	2	4.5568095874536985
VERB	poursuivre	nsubj	NOUN	contestation	1	8.190154861002618
NOUN	colère	nmod	NOUN	demande	1	4.8951983354271205
VERB	demander	en	NOUN	mariage	1	12.779918347987595
VERB	demander	sur	NOUN	barrage	1	12.709529020096197
VERB	porter	nsubj	NOUN	manifestant	1	9.06402497743999
VERB	remarquer	sur	NOUN	point	1	10.935934503939269
VERB	incendier	obj	NOUN	action	1	10.320486729350298
VERB	déverser	obj	NOUN	déchet	1	12.616419615704716
VERB	déverser	nsubj	NOUN	tracteur	1	11.274027418257639
VERB	respecter	par	NOUN	monde	1	8.754003649236802
VERB	exprimer	obj	NOUN	désarroi	1	13.101846442874958
VERB	témoigner	obj	NOUN	autoroute	1	7.997509783060222
VERB	témoigner	nsubj	NOUN	colère	1	5.2291715626043525
VERB	indique	nsubj	NOUN	président	1	5.351977015478114
VERB	communiquer	en	NOUN	fonction	1	12.900212581705308
VERB	verser	obj	NOUN	salaire	1	8.437932600758979
VERB	réclame	obj	NOUN	augmentation	1	8.276569612820092
VERB	sortir	nsubj	NOUN	agriculteur	1	3.9573475170374275
NOUN	parent	nmod	NOUN	an	1	7.171700494966136
VERB	appuyer	sur	NOUN	aide	1	9.53199083454401
VERB	justifier	obj	NOUN	mobilisation	1	6.926920760374278
NOUN	viseur	nmod	NOUN	élément	1	12.884615726654289
VERB	viser	à	VERB	engager	1	7.523662474784863
VERB	avoir	dans	NOUN	viseur	1	10.581424194348513
VERB	arrêter	obj	NOUN	projet	1	6.70695507643237
NOUN	alliance	nmod	NOUN	alliance	1	12.565793542634747
VERB	prendre	de	VERB	arrêter	1	8.231481723291553
VERB	arrêter	pour	NOUN	raison	1	8.968447317457759
VERB	confirmer	obj	NOUN	départ	1	7.005922022876422
VERB	citer	obj	NOUN	psg	1	11.457990253100233
VERB	prolonger	obj	NOUN	contrat	1	10.268956428710215
VERB	prolonger	nsubj	NOUN	attaquant	1	13.083924534877696
VERB	citer	en	NOUN	destination	1	14.21432117213337
VERB	partir	à	NOUN	fin	1	6.866310836164495
VERB	revenir	sur	NOUN	difficulté	1	6.095800935148436
VERB	recevoir	avec	NOUN	agriculteur	1	6.601203706812152
NOUN	présentation	nmod	NOUN	an	1	8.756662995687293
NOUN	jo	nmod	NOUN	descendant	1	12.931921441432644
VERB	devenir	obj	NOUN	intermarché	1	9.64241482423766
VERB	avoir	nsubj	NOUN	élection	3	6.1835794837823945
NOUN	démission	nmod	NOUN	élection	1	11.066222533144236
VERB	avoir	après	NOUN	démission	1	12.156987997067418
VERB	espérer	obj	NOUN	baisse	1	8.194955847266439
VERB	espérer	obj	NOUN	mousquetaire	1	12.709529020096197
VERB	changer	dans	NOUN	var	1	11.294491520817353
VERB	avoir	obj	NOUN	culture	1	3.3483789573675513
VERB	ancrer	de	NOUN	pratique	1	12.980831041913591
VERB	diversifier	nsubj	NOUN	théâtre	2	12.03145711498356
VERB	répercuter	obj	NOUN	conflit	1	12.629358671412215
VERB	répercuter	nsubj	NOUN	crise	1	10.070627712264237
VERB	faire	nsubj	NOUN	mal	1	4.891905762584766
VERB	regretter	après	NOUN	avis	1	13.233949978882302
NOUN	avion	nmod	NOUN	star	1	9.668887035598852
VERB	réclame	obj	NOUN	rémunération	1	8.733776566342874
VERB	annoncer	nsubj	NOUN	média	1	5.361391045885986
VERB	opérer	de	NOUN	prostate	2	14.253849536320008
VERB	dévoiler	nsubj	NOUN	aya	1	11.294491520817353
VERB	faire	obj	NOUN	auteur	1	3.0353367519505134
VERB	faire	obj	NOUN	animation	1	5.631187568814406
VERB	condamner	pour	NOUN	incendie	1	7.001184103869758
VERB	réagir	nsubj	NOUN	miss	1	9.853918929431371
VERB	réagir	à	NOUN	polémique	1	7.280391323772499
VERB	assurer	au	NOUN	micro	1	14.03145711498356
VERB	sentir	depuis	NOUN	âge	1	12.853918929431371
VERB	reste	obj	NOUN	place	1	6.471579317848188
NOUN	reflux	nmod	NOUN	million	1	10.884615726654289
VERB	revisiter	obj	NOUN	tube	1	13.101846442874958
VERB	revisiter	pour	NOUN	an	1	8.756662995687293
VERB	dévoiler	obj	NOUN	album	1	6.079478629846503
NOUN	frère	nmod	NOUN	rival	1	12.723334819621227
VERB	revenir	obj	NOUN	spectacle	1	9.2500974014589
VERB	faire	obj	NOUN	recette	2	4.56705723139469
VERB	faire	nsubj	NOUN	classique	2	6.824791566726229
NOUN	recette	nmod	NOUN	direction	2	10.265164849547842
VERB	visiter	obj	NOUN	abbaye	3	15.5168839421538
NOUN	tourisme	nmod	NOUN	découverte	3	10.933257888995458
NOUN	tourisme	nmod	NOUN	vendredi	3	7.677120264638405
NOUN	tourisme	nmod	NOUN	voyage	3	10.553409818178915
VERB	rester	à	NOUN	pied	3	12.150756043355903
VERB	assumer	obj	NOUN	corps	2	10.29707006491913
VERB	assurer	obj	NOUN	danseur	2	11.182983205600362
VERB	assumer	obj	NOUN	invité	2	7.810445483391266
VERB	vouloir	nsubj	NOUN	festival	2	5.882677922412796
VERB	affirmer	nsubj	NOUN	dessinateur	2	10.65228506826172
VERB	reste	obj	NOUN	confiserie	3	14.779918347987595
NOUN	cérémonie	nmod	NOUN	cérémonie	2	9.909060483623833
NOUN	événement	nmod	NOUN	événement	2	11.578284486817944
NOUN	cérémonie	nmod	NOUN	formule	2	10.964342919125023
VERB	sortir	obj	NOUN	single	2	11.49896203415654
VERB	sortir	obj	NOUN	peine	1	7.798522316015447
NOUN	auteure	nmod	NOUN	vendredi	1	9.79259748205834
VERB	pouvoir	grâce	NOUN	empathie	1	15.101846442874958
VERB	mettre	à	NOUN	disposition	5	10.847101245245744
VERB	voici	obj	NOUN	réponse	3	8.002410959958542
NOUN	ouverture	nmod	NOUN	jo	3	10.466672496200033
NOUN	ouverture	nmod	NOUN	ouverture	3	11.50094239828478
NOUN	répétition	nmod	NOUN	mars	3	12.435089850990154
VERB	savoir	de	NOUN	cérémonie	3	9.253014884841194
NOUN	étude	nmod	NOUN	essor	3	12.438881430152527
VERB	diffuser	à	NOUN	télévision	3	12.905449230071454
VERB	servir	nsubj	NOUN	tribunal	2	10.016506773517587
NOUN	tribunal	nmod	NOUN	anatomie	2	12.869185686084682
VERB	cesser	de	VERB	couronner	2	13.166386695069669
VERB	couronner	de	NOUN	succès	2	11.980831041913591
VERB	servir	de	NOUN	décor	2	14.616419615704716
VERB	servir	au	NOUN	film	2	10.683993927989059
VERB	rendre	nsubj	NOUN	festival	1	6.079478629846503
VERB	rendre	au	NOUN	mangaka	1	13.294491520817353
VERB	consacrer	à	NOUN	œuvre	1	8.916971099966673
VERB	joue	obj	NOUN	rôle	5	11.212372900343848
VERB	perdre	obj	NOUN	goût	2	9.931921441432646
VERB	joue	nsubj	NOUN	acteur	2	9.033605581562137
VERB	vivre	depuis	NOUN	décès	2	13.997509783060222
VERB	découvrir	sur	NOUN	scène	2	11.092857659647702
NOUN	bloc	nmod	NOUN	bloc	1	15.723334819621227
VERB	refaire	obj	NOUN	surface	4	11.744294438256874
NOUN	tableau	nmod	NOUN	portrait	1	12.915979897563624
VERB	perdre	de	NOUN	klimt	1	16.616419615704714
VERB	compte	obj	NOUN	département	1	8.4594336699699
VERB	concentrer	nsubj	NOUN	blocage	1	9.044396170691059
VERB	alimenter	obj	NOUN	colère	1	7.288065251657921
VERB	alimenter	nsubj	NOUN	prix	1	10.310032371713131
VERB	avoir	obj	NOUN	profil	1	5.957188200043075
VERB	annoncer	obj	NOUN	ministre	6	4.1772194829696305
VERB	évoquer	obj	NOUN	mobilisation	3	6.078923853819329
VERB	donne	obj	NOUN	éclairage	2	11.744294438256874
VERB	évoquer	nsubj	NOUN	spécialiste	2	8.311009255877003
VERB	rendre	sur	NOUN	point	4	9.02904390833075
VERB	donne	sur	NOUN	mobilisation	2	9.663886354540486
VERB	maintenir	obj	NOUN	pression	20	10.861532113541246
VERB	relier	obj	NOUN	capitale	2	10.578284486817944
VERB	bloquer	obj	NOUN	marché	14	8.482831767016807
VERB	menacer	nsubj	NOUN	mouvement	2	7.161386014011302
VERB	vouloir	nsubj	NOUN	coordination	2	7.995152651671209
VERB	relier	au	NOUN	nord	2	11.320486729350298
VERB	avoir	nsubj	NOUN	action	3	5.437843679988457
NOUN	ministre	nmod	NOUN	vendredi	2	6.400280059279581
VERB	poursuivre	avant	NOUN	annonce	2	10.562687631766925
VERB	avoir	dans	NOUN	matinée	2	10.714690725211977
NOUN	incendie	nmod	NOUN	départ	2	10.446494614262404
VERB	incendier	en	NOUN	début	2	10.165208503872387
VERB	taxer	obj	NOUN	plateforme	3	11.101846442874958
VERB	demande	nsubj	NOUN	fédération	4	9.931921441432644
VERB	demande	nsubj	NOUN	pompier	3	9.709529020096197
NOUN	plateforme	nmod	NOUN	durée	3	12.420022402901212
NOUN	secours	nmod	NOUN	secours	3	12.709529020096197
VERB	demande	à	VERB	taxer	3	12.668887035598852
NOUN	doigt	nmod	NOUN	taxe	2	11.207028679567014
VERB	bénéficier	de	NOUN	fiscalité	2	11.578284486817944
VERB	poser	nsubj	NOUN	prix	2	8.310032371713131
VERB	dire	nsubj	NOUN	agriculteur	2	3.74322271168458
VERB	aller	nsubj	NOUN	barrage	2	5.606241211684175
VERB	mettre	à	NOUN	porte	2	6.494146254737758
VERB	saluer	obj	NOUN	mobilisation	1	6.7894172366243435
VERB	estimer	obj	NOUN	personne	1	7.805389035503714
VERB	faiblir	nsubj	NOUN	mouvement	2	9.663886354540486
VERB	saluer	nsubj	NOUN	président	1	6.159331937535717
VERB	avoir	obj	NOUN	portable	1	5.7555543388734245
VERB	salut	obj	NOUN	info	1	12.357685347304548
NOUN	loi	nmod	NOUN	immigration	1	7.0277049801224525
VERB	prévoir	obj	NOUN	réouverture	3	11.512882011596306
VERB	ensevelir	obj	NOUN	tunnel	3	13.931921441432644
VERB	couper	obj	NOUN	liaison	3	14.227377324958816
VERB	effondrer	nsubj	NOUN	partie	3	9.616419615704716
VERB	prévoir	dans	NOUN	vallée	3	12.60785760220129
VERB	évoquer	nsubj	NOUN	opposant	2	9.412547282339066
VERB	taguer	obj	NOUN	commerce	2	12.980831041913591
VERB	attaquer	nsubj	NOUN	centaine	2	9.622066178845857
VERB	opposer	au	NOUN	texte	2	10.219203393513116
NOUN	chef	nmod	NOUN	individu	2	12.26390320098393
VERB	ouvrir	après	NOUN	home-jacking	2	14.175847024318735
VERB	ouvrir	chez	NOUN	chef	2	11.194955847266439
VERB	parler	si	VERB	parler	3	11.876880077874683
VERB	pencher	nsubj	NOUN	franceinfo	1	11.083924534877696
NOUN	colère	nmod	NOUN	blues	1	11.553409818178915
VERB	sortir	de	NOUN	crise	4	7.678310289485477
VERB	pencher	sur	NOUN	raison	1	5.772050104654255
NOUN	crash	nmod	NOUN	enquête	2	9.383484816736603
VERB	savoir	de	NOUN	crash	2	10.81644422401271
VERB	gérer	obj	NOUN	avance	1	10.42377453776232
VERB	faciliter	obj	NOUN	aide	2	8.605991415987786
VERB	pouvoir	nsubj	NOUN	mesure	1	2.822119800920524
VERB	pouvoir	nsubj	NOUN	article	1	5.714690725211976
VERB	refaire	par	NOUN	biais	1	16.42377453776232
VERB	suspendre	obj	NOUN	construction	2	9.761996439990332
VERB	citer	obj	NOUN	menace	3	12.072099099480905
NOUN	menace	nmod	NOUN	début	2	9.679781676702145
NOUN	menace	nmod	NOUN	marge	2	11.709529020096197
NOUN	signalement	nmod	NOUN	agence	1	12.457990253100233
VERB	dénoncer	obj	NOUN	vétéran	2	11.363078606074765
VERB	faire	nsubj	NOUN	etat	2	4.900518892889474
VERB	faire	au	NOUN	regard	2	10.709529020096197
VERB	porter	nsubj	NOUN	association	1	7.505656686730547
VERB	porter	contre	NOUN	ex-direction	1	15.616419615704716
VERB	améliorer	obj	NOUN	taux	1	8.562687631766925
VERB	relancer	obj	NOUN	hypothèse	1	12.03145711498356
VERB	auditionner	dans	NOUN	cadre	1	12.401406724733866
VERB	relancer	dans	NOUN	disparition	1	12.048735106415394
VERB	expliquer	obj	NOUN	portée	2	11.861532113541248
VERB	partir	à	NOUN	faute	2	12.057452323516504
VERB	engager	nsubj	NOUN	défenseur	2	11.49896203415654
VERB	engager	pour	NOUN	saison	2	10.300946542954653
VERB	estimer	nsubj	NOUN	palestinien	1	7.209455416961554
VERB	frapper	par	NOUN	sécheresse	3	11.931921441432646
VERB	suspendre	obj	NOUN	financement	4	10.962295090476164
VERB	pouvoir	nsubj	NOUN	employé	1	5.714690725211976
NOUN	vendredi	nmod	NOUN	diplomatie	1	9.67558168817286
VERB	suspendre	pour	NOUN	réfugié	1	11.110891582477965
VERB	suspendre	après	NOUN	accusation	1	10.861532113541248
VERB	préoccuper	par	NOUN	allégation	1	17.101846442874958
VERB	impliquer	dans	NOUN	attaque	5	10.167329941288877
VERB	organiser	obj	NOUN	producteur	2	8.614810362843059
VERB	cibler	par	NOUN	vol	2	11.10862497550602
VERB	monte	obj	NOUN	mur	1	12.346958940711488
VERB	reste	nsubj	NOUN	gouvernement	1	4.73732872547589
NOUN	rencontre	nmod	NOUN	militant	1	8.207028679567014
VERB	trouver	obj	NOUN	parc	1	5.862605946892565
VERB	trouver	dans	NOUN	parc	1	8.166386695069669
VERB	avoir	obj	NOUN	prise	2	4.433626243986062
VERB	envers	obj	NOUN	pouvoir	1	5.135124711073617
VERB	participer	nsubj	NOUN	service	1	7.655590212985393
VERB	envers	nsubj	NOUN	critique	1	8.703530279474753
VERB	contribuer	nsubj	NOUN	volonté	1	12.931921441432646
VERB	tomber	en	NOUN	disgrâce	1	16.42377453776232
VERB	participer	à	NOUN	guerre	1	5.8724267546445414
VERB	présenter	à	NOUN	élection	2	9.365782815003143
VERB	contribuer	à	NOUN	chute	1	10.740779954080637
VERB	passer	obj	NOUN	cap	4	9.44864308084098
VERB	prendre	obj	NOUN	chemin	1	6.9394551141180525
VERB	prendre	nsubj	NOUN	concurrent	1	9.145325079541838
NOUN	abandon	nmod	NOUN	challenge	1	12.412547282339066
NOUN	voile	nmod	NOUN	jeudi	1	8.91994879976657
VERB	passer	en	NOUN	tête	1	8.101283000164852
VERB	songer	à	NOUN	abandon	1	12.138372318900071
VERB	bénéficier	nsubj	NOUN	riverain	2	12.668887035598852
VERB	demeurer	nsubj	NOUN	interrogation	2	13.294491520817353
VERB	bénéficier	de	NOUN	place	2	7.793507412735551
VERB	assister	à	NOUN	événement	2	9.993321986096788
VERB	secourir	obj	NOUN	position	1	12.31525008098415
VERB	interroger	malgré	NOUN	refus	1	13.253849536320008
VERB	dominer	nsubj	NOUN	daniil	1	15.253849536320008
VERB	confier	obj	NOUN	directrice	1	9.083924534877696
VERB	booster	obj	NOUN	pratique	1	11.395868541192435
VERB	donne	obj	NOUN	souffle	1	10.48126003242308
NOUN	développement	nmod	NOUN	mois	1	10.299653225933133
VERB	regarder	obj	NOUN	épisode	4	10.303536660420361
VERB	aller	nsubj	NOUN	ghosting	1	11.320486729350298
NOUN	c	nmod	NOUN	info	2	9.89825372866725
VERB	voter	au	NOUN	parlement	1	13.446494614262404
NOUN	vendredi	nmod	NOUN	info	1	6.931420592602449
VERB	inaugurer	obj	NOUN	année	1	5.984982685184059
VERB	inaugurer	nsubj	NOUN	foire	1	13.809064693647112
NOUN	amateur	nmod	NOUN	climat	1	12.964342919125023
VERB	inaugurer	pour	NOUN	marché	1	9.719870964317657
VERB	inaugurer	pour	NOUN	amateur	1	12.516883942153802
VERB	dédier	à	NOUN	voiture	1	8.057452323516504
VERB	maintenir	obj	NOUN	club	1	5.683993927989059
VERB	ravager	obj	NOUN	salle	1	10.553409818178915
VERB	ravager	obj	NOUN	jour	1	7.461601506652611
VERB	lancer	dans	NOUN	mission	1	8.853918929431371
VERB	exiler	après	NOUN	incendie	1	11.908074699478277
VERB	flirter	nsubj	NOUN	indice	1	15.175847024318735
NOUN	rebond	nmod	NOUN	mois	1	10.299653225933133
VERB	investir	à	NOUN	bourse	1	10.070627712264237
VERB	flirter	après	NOUN	rebond	1	15.42377453776232
VERB	flirter	avec	NOUN	record	1	10.956168987679323
VERB	marquer	obj	NOUN	sommet	1	9.476868263305922
VERB	venir	nsubj	NOUN	cac	1	8.622066178845857
VERB	venir	nsubj	NOUN	action	1	5.648061387378802
NOUN	conseil	nmod	NOUN	action	3	9.205009511930362
VERB	venir	de	VERB	marquer	1	7.071455182915479
VERB	rebondir	obj	NOUN	crainte	1	14.900212581705308
VERB	soutenir	obj	NOUN	ensemble	1	7.931921441432645
VERB	permettre	de	VERB	rebondir	1	9.873027752379077
VERB	permettre	au	NOUN	titre	1	10.066222533144236
VERB	soutenir	à	NOUN	bourse	1	9.655590212985393
VERB	annoncer	obj	NOUN	nomination	1	4.7165232666990855
VERB	tailler	obj	NOUN	part	1	11.469578227375445
VERB	annoncer	nsubj	NOUN	anti-oscar	1	10.915979897563624
VERB	tailler	nsubj	NOUN	film	1	10.268956428710215
NOUN	grâce	nmod	NOUN	éblouissant	1	17.42377453776232
VERB	mettre	obj	NOUN	accord	1	4.675005144761805
VERB	mettre	nsubj	NOUN	concours	1	7.721168935652072
NOUN	alcool	nmod	NOUN	binôme	1	18.42377453776232
VERB	mettre	sans	NOUN	alcool	1	13.695854083199121
VERB	réjouir	nsubj	NOUN	enseignement	1	10.668887035598852
VERB	opposer	à	NOUN	augmentation	1	8.691607112098934
VERB	prêter	obj	NOUN	attention	2	12.900212581705308
VERB	faire	obj	NOUN	confiance	4	6.5987660911220285
VERB	guider	obj	NOUN	décision	1	10.980831041913591
VERB	prêter	nsubj	NOUN	étudiant	1	10.850127350268998
VERB	faire	à	NOUN	avis	2	8.452590265357642
VERB	revendre	obj	NOUN	or	1	10.12456651937504
VERB	tirer	obj	NOUN	prix	1	6.403141776104613
VERB	éviter	obj	NOUN	piège	1	9.172292127142107
VERB	prendre	nsubj	NOUN	précaution	1	10.993321986096788
VERB	prendre	pour	VERB	revendre	1	12.156987997067418
NOUN	simplification	nmod	NOUN	loi	1	8.578284486817944
VERB	redescendre	de	VERB	redescendre	1	17.101846442874958
VERB	aller	nsubj	NOUN	élu	2	5.354702444688211
VERB	annoncer	nsubj	NOUN	déplacement	1	5.286623277484014
VERB	être	nsubj	NOUN	victime	2	6.027704980122452
NOUN	personnel	nmod	NOUN	jeudi	1	8.91994879976657
VERB	savoir	sur	NOUN	incendie	2	9.207634981337184
VERB	vider	de	NOUN	personnel	1	13.31525008098415
VERB	annoncer	contre	NOUN	entreprise	1	11.258867611086632
VERB	respecter	sans	NOUN	exception	2	14.175847024318735
VERB	fleurir	obj	NOUN	drapeau	1	15.838812037041164
VERB	représenter	nsubj	NOUN	syndicat	1	7.11515109263118
VERB	organiser	obj	NOUN	police	1	6.400366694622101
VERB	organiser	sur	NOUN	réseau	1	9.77811610535361
VERB	retenir	obj	NOUN	point	2	6.806651486994302
VERB	retrouver	obj	NOUN	essentiel	2	6.099523658661377
VERB	battre	nsubj	NOUN	cac	1	10.046564007373767
VERB	battre	en	NOUN	clôture	1	13.964342919125023
VERB	obtenir	obj	NOUN	explication	1	8.323112198757121
NOUN	passage	nmod	NOUN	service	1	11.655590212985393
VERB	tomber	en	NOUN	panne	1	12.101846442874958
VERB	finir	durer	NOUN	quinzaine	1	15.516883942153802
VERB	finir	chez	NOUN	garagiste	1	19.42377453776232
VERB	finir	après	NOUN	passage	1	12.900212581705308
VERB	lancer	obj	NOUN	construction	2	7.798522316015447
VERB	lancer	nsubj	NOUN	poutine	1	10.487136598759749
VERB	opérer	sur	NOUN	route	1	10.709529020096197
VERB	critiquer	obj	NOUN	politique	1	7.363078606074765
VERB	critiquer	nsubj	NOUN	message	1	11.980831041913591
NOUN	campagne	nmod	NOUN	découverte	1	10.726807011528033
VERB	critiquer	sur	NOUN	soutien	1	12.565793542634747
VERB	mener	obj	NOUN	expédition	1	10.835059902180056
VERB	soupçonner	d’	VERB	mener	1	10.194955847266439
VERB	avoir	obj	NOUN	victime	4	4.012329754235536
VERB	annoncer	obj	NOUN	autorité	4	6.109262098869155
NOUN	incident	nmod	NOUN	décollage	1	14.42377453776232
VERB	tuer	obj	NOUN	adolescent	1	8.487136598759749
VERB	remettre	en	NOUN	liberté	6	11.147650132488081
VERB	remettre	avant	NOUN	procès	1	12.590884523597579
VERB	percuter	en	NOUN	juin	1	12.884615726654289
VERB	rouler	à	NOUN	vitesse	1	14.723334819621227
VERB	pouvoir	nsubj	NOUN	acte	1	5.010146608738147
VERB	attendre	sur	NOUN	route	2	9.902174098038593
VERB	compter	malgré	NOUN	blocage	1	11.044396170691059
VERB	avoir	après	NOUN	annonce	1	8.340295210430478
VERB	participer	obj	NOUN	agence	2	10.457990253100233
VERB	accuser	de	VERB	participer	1	6.671184820121329
VERB	participer	à	NOUN	attaque	7	8.98290537015145
NOUN	rapport	nmod	NOUN	alerte	1	8.804471582346633
NOUN	rapport	nmod	NOUN	agence	1	8.998558634462935
NOUN	marché	nmod	NOUN	économie	1	8.58063862665097
VERB	rejoindre	obj	NOUN	club	1	5.862964069034379
NOUN	surprise	nmod	NOUN	départ	1	9.083924534877696
VERB	vouloir	que	VERB	vouloir	1	10.538078164422926
VERB	sortir	nsubj	NOUN	légende	1	9.570464982358645
NOUN	auréole	nmod	NOUN	écaille	1	19.42377453776232
